state,county_fips,county_name,year,typical_home_value,zillow_months_available,home_value_source,home_value_year_method,zillow_data_status
FL,12049,Hardee County,2024,233418.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2015,97109.16,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2016,111858.29,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2017,125759.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2018,140523.37,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2019,153935.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2020,166603.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2021,199919.25,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2022,249759.99,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2023,275371.14,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12051,Hendry County,2024,291896.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2015,120736.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2016,135346.29,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2017,151254.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2018,168146.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2019,180158.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2020,197186.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2021,241867.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2022,314555.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2023,322641.87,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12053,Hernando County,2024,328975.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2015,96209.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2016,107678.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2017,118793.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2018,129345.85,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2019,139433.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2020,149701.97,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2021,177554.13,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2022,220175.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2023,234243.65,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12055,Highlands County,2024,243995.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2015,177883.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2016,195441.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2017,213228.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2018,229836.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2019,240842.34,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2020,256699.02,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2021,305662.1,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2022,389209.25,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2023,397680.36,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12057,Hillsborough County,2024,404526.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2015,97427.8,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2016,101380.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2017,109599.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2018,114800.81,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2019,123677.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2020,136458.72,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2021,163922.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2022,192058.25,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2023,187127.45,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12059,Holmes County,2024,195722.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2015,176818.38,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2016,195524.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2017,215426.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2018,233954.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2019,244854.84,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2020,255767.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2021,298642.02,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2022,379296.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2023,393112.25,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12061,Indian River County,2024,394498.4,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2015,91901.17,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2016,99562.86,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2017,102125.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2018,108683.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2019,117305.25,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2020,126435.2,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2021,151136.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2022,175051.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2023,177494.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12063,Jackson County,2024,182571.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2015,142524.28,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2016,152817.64,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2017,154897.83,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2018,156609.27,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2019,168456.31,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2020,195578.24,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2021,229396.44,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2022,271350.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2023,287801.39,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12065,Jefferson County,2024,299444.0,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2015,120154.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2016,127899.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2017,132992.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2018,137559.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2019,143626.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2020,157971.83,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2021,193884.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2022,230012.88,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2023,229063.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12067,Lafayette County,2024,251535.41,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2015,177964.02,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2016,192907.1,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2017,208712.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2018,226291.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2019,241730.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2020,256712.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2021,294685.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2022,367193.88,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2023,378190.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12069,Lake County,2024,382924.56,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2015,195847.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2016,218293.57,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2017,229086.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2018,236018.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2019,240165.47,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2020,248652.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2021,298578.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2022,394236.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2023,406115.44,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12071,Lee County,2024,395545.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2015,169759.8,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2016,178950.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2017,187790.43,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2018,197205.13,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2019,207685.99,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2020,222283.94,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2021,245762.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2022,274826.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2023,287473.64,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12073,Leon County,2024,297606.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2015,124329.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2016,133054.4,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2017,140285.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2018,152087.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2019,172111.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2020,189200.8,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2021,225193.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2022,272646.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2023,286182.34,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12075,Levy County,2024,300919.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2015,100413.98,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2016,109070.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2017,112330.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2018,118056.86,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2019,121569.41,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2020,129845.13,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2021,153945.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2022,177489.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2023,186498.93,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12077,Liberty County,2024,199916.81,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2015,100108.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2016,107821.88,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2017,113589.31,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2018,116059.44,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2019,124553.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2020,135372.02,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2021,164811.78,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2022,201888.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2023,204305.19,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12079,Madison County,2024,212296.4,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2015,223961.86,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2016,244063.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2017,257636.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2018,269858.08,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2019,280054.45,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2020,292490.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2021,347187.24,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2022,457948.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2023,471037.54,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12081,Manatee County,2024,462508.81,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2015,122529.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2016,133679.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2017,145787.54,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2018,159215.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2019,169556.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2020,181297.94,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2021,215116.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2022,276114.83,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2023,287957.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12083,Marion County,2024,287821.13,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2015,220827.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2016,245381.83,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2017,265273.61,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2018,281055.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2019,290653.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2020,306003.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2021,360290.3,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2022,453950.93,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2023,479714.31,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12085,Martin County,2024,483617.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2015,242822.07,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2016,266705.47,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2017,285659.95,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2018,303900.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2019,316442.99,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2020,333149.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2021,376535.29,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2022,458450.97,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2023,500907.42,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12086,Miami-Dade County,2024,537394.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12087,Monroe County,2015,,0,Zillow ZHVI county,annual_mean_zhvi,source_data_unavailable
FL,12087,Monroe County,2016,525541.63,11,Zillow ZHVI county,annual_mean_zhvi,partial_10_11_months
FL,12087,Monroe County,2017,550769.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12087,Monroe County,2018,571990.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12087,Monroe County,2019,587324.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
