state,county_fips,county_name,year,typical_home_value,median_household_income,home_value_to_income_ratio,zillow_months_available,zillow_data_status,acs_data_status,affordability_data_status,home_value_source,home_value_year_method,income_source
IL,17141,Ogle County,2016,113186.33,55832,2.0273,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17141,Ogle County,2017,126305.08,57655,2.1907,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17141,Ogle County,2018,143294.39,59707,2.4,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17141,Ogle County,2019,148981.08,60986,2.4429,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17141,Ogle County,2020,154523.77,63643,2.428,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17141,Ogle County,2021,171994.96,67534,2.5468,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17141,Ogle County,2022,191186.04,75782,2.5228,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17141,Ogle County,2023,195635.16,79244,2.4688,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17141,Ogle County,2024,203660.91,82132,2.4797,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17143,Peoria County,2015,106955.43,51147,2.0911,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17143,Peoria County,2016,107933.69,51632,2.0904,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17143,Peoria County,2017,106893.06,53063,2.0145,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17143,Peoria County,2018,105971.32,54770,1.9348,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17143,Peoria County,2019,104303.48,55842,1.8678,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17143,Peoria County,2020,107111.25,55729,1.922,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17143,Peoria County,2021,117257.21,58426,2.0069,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17143,Peoria County,2022,129160.98,63409,2.037,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17143,Peoria County,2023,134809.51,64938,2.076,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17143,Peoria County,2024,146151.65,65108,2.2448,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17145,Perry County,2015,108421.73,42478,2.5524,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17145,Perry County,2016,105077.37,43308,2.4263,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17145,Perry County,2017,97016.58,45864,2.1153,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17145,Perry County,2018,85338.54,48298,1.7669,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17145,Perry County,2019,71345.98,52428,1.3608,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17145,Perry County,2020,94144.86,51616,1.8239,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17145,Perry County,2021,103901.0,53108,1.9564,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17145,Perry County,2022,104198.06,56338,1.8495,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17145,Perry County,2023,118202.61,59286,1.9938,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17145,Perry County,2024,117254.05,62118,1.8876,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17147,Piatt County,2015,153273.03,66261,2.3132,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17147,Piatt County,2016,159068.95,69160,2.3,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17147,Piatt County,2017,164662.5,67360,2.4445,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17147,Piatt County,2018,165847.53,69271,2.3942,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17147,Piatt County,2019,171996.82,70849,2.4277,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17147,Piatt County,2020,177591.36,73668,2.4107,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17147,Piatt County,2021,188652.58,77559,2.4324,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17147,Piatt County,2022,202632.4,81151,2.497,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17147,Piatt County,2023,207372.88,87516,2.3695,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17147,Piatt County,2024,211291.96,94811,2.2286,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17149,Pike County,2015,,40588,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17149,Pike County,2016,84709.08,40157,2.1094,11,partial_10_11_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17149,Pike County,2017,90547.1,41387,2.1878,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17149,Pike County,2018,87368.23,42664,2.0478,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17149,Pike County,2019,84885.38,47492,1.7874,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17149,Pike County,2020,91232.53,46605,1.9576,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17149,Pike County,2021,97298.12,51529,1.8882,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17149,Pike County,2022,97429.56,55514,1.755,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17149,Pike County,2023,95036.68,58029,1.6377,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17149,Pike County,2024,104929.22,59777,1.7553,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17151,Pope County,2015,,39223,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17151,Pope County,2016,142588.93,39243,3.6335,11,partial_10_11_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17151,Pope County,2017,136791.07,41139,3.3251,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17151,Pope County,2018,132790.86,40671,3.265,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17151,Pope County,2019,124431.5,38056,3.2697,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17151,Pope County,2020,140881.5,43140,3.2657,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17151,Pope County,2021,156511.19,48013,3.2598,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17151,Pope County,2022,163067.51,57582,2.8319,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17151,Pope County,2023,159536.37,62500,2.5526,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17151,Pope County,2024,159122.08,60050,2.6498,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17153,Pulaski County,2015,,31980,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17153,Pulaski County,2016,,32538,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17153,Pulaski County,2017,,34655,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17153,Pulaski County,2018,,33799,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17153,Pulaski County,2019,,34640,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17153,Pulaski County,2020,,37308,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17153,Pulaski County,2021,123214.26,40197,3.0653,11,partial_10_11_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17153,Pulaski County,2022,114291.47,41038,2.785,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17153,Pulaski County,2023,106134.09,43227,2.4553,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17153,Pulaski County,2024,98583.0,42463,2.3216,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17155,Putnam County,2015,89291.7,56358,1.5844,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17155,Putnam County,2016,95821.91,64085,1.4952,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17155,Putnam County,2017,100950.64,64741,1.5593,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17155,Putnam County,2018,108561.63,65034,1.6693,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17155,Putnam County,2019,113425.35,63638,1.7824,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17155,Putnam County,2020,120796.81,64694,1.8672,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17155,Putnam County,2021,141508.97,67419,2.0989,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17155,Putnam County,2022,151916.42,75726,2.0061,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17155,Putnam County,2023,164650.42,77526,2.1238,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17155,Putnam County,2024,174866.9,75590,2.3134,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17157,Randolph County,2015,103315.23,48158,2.1453,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17157,Randolph County,2016,100250.73,48343,2.0737,10,partial_10_11_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17157,Randolph County,2017,77011.64,49717,1.549,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17157,Randolph County,2018,93512.45,52107,1.7946,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17157,Randolph County,2019,103522.94,53816,1.9236,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17157,Randolph County,2020,109782.25,55319,1.9845,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17157,Randolph County,2021,118033.57,58093,2.0318,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17157,Randolph County,2022,125108.6,63860,1.9591,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17157,Randolph County,2023,132481.84,68870,1.9237,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17157,Randolph County,2024,139237.6,68131,2.0437,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17159,Richland County,2015,,44127,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17159,Richland County,2016,98980.47,45597,2.1708,11,partial_10_11_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17159,Richland County,2017,98077.44,46454,2.1113,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17159,Richland County,2018,101643.29,48724,2.0861,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17159,Richland County,2019,105114.38,48894,2.1498,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17159,Richland County,2020,113708.18,55032,2.0662,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17159,Richland County,2021,117950.53,59963,1.9671,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17159,Richland County,2022,126515.16,61607,2.0536,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17159,Richland County,2023,132031.1,60404,2.1858,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17159,Richland County,2024,126927.0,62455,2.0323,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17161,Rock Island County,2015,111768.72,48817,2.2895,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17161,Rock Island County,2016,112672.69,50208,2.2441,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17161,Rock Island County,2017,111831.43,51426,2.1746,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17161,Rock Island County,2018,116958.25,52630,2.2223,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17161,Rock Island County,2019,122840.62,54858,2.2392,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17161,Rock Island County,2020,126454.8,55980,2.2589,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17161,Rock Island County,2021,134615.99,58974,2.2826,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
